image,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000262938.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,8.1790,5.7422,1494,0
000000263299.png,4.0000,none,01000110001000101101011111111101,01000110000000111101011111110101,0.906250,0,7.9040,7.9040,34622,0
000000263299.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,7.9040,10.0537,33499,0
000000263299.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,7.9040,10.2048,34046,0
000000263299.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.9040,10.3305,35120,0
000000263299.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,7.9040,9.6344,33303,0
000000263299.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.9040,11.0444,34519,0
000000263299.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,7.9040,11.5340,35700,0
000000263299.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000010000,0.468750,0,7.9040,5.3935,44030,0
000000319617.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,8.4500,8.4500,34201,0
000000319617.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.4500,11.0444,34895,0
000000319617.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.4500,11.2488,35416,0
000000319617.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.4500,11.4174,36630,0
000000319617.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.4500,10.5512,33671,0
000000319617.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.4500,12.3318,34917,0
000000319617.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.4500,12.9921,36348,0
000000319617.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000010000,0.468750,0,8.4500,5.9649,58763,0
000000322895.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,7.8906,7.8906,34839,0
000000322895.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.8906,9.9982,34224,0
000000322895.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.8906,10.1642,34137,0
000000322895.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.8906,10.3024,34253,0
000000322895.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,7.8906,9.5983,33431,0
000000322895.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.8906,10.9835,34390,0
000000322895.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.8906,11.4575,35927,0
000000322895.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,7.8906,6.0886,2740,0
000000326128.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111110101,0.937500,0,7.8382,7.8382,35180,0
000000326128.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.8382,9.9477,34965,0
000000326128.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.8382,10.1276,36003,0
000000326128.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.8382,10.2701,36931,0
000000326128.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,7.8382,9.5349,33711,0
000000326128.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.8382,10.8760,35056,0
000000326128.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.8382,11.3314,37725,0
000000326128.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000010000,0.468750,0,7.8382,5.2981,57424,0
000000341681.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,8.7027,8.7027,34869,0
000000341681.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.7027,11.5541,34588,0
000000341681.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.7027,11.8104,35332,0
000000341681.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.7027,12.0256,36127,0
000000341681.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.7027,11.0111,33569,0
000000341681.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.7027,13.0614,35114,0
000000341681.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001010101101011111111101,0.937500,0,8.7027,13.8605,36234,0
000000341681.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000010000,0.468750,0,8.7027,6.5521,58555,0
000000358427.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,8.1050,8.1050,34455,0
000000358427.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.1050,10.3668,34461,0
000000358427.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.1050,10.5333,34649,0
000000358427.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.1050,10.7198,34800,0
000000358427.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.1050,9.9417,34108,0
000000358427.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.1050,11.4680,34413,0
000000358427.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.1050,12.0480,35392,0
000000358427.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,8.1050,6.2472,10826,0
000000360137.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,7.6008,7.6008,34344,0
000000360137.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,7.6008,9.4936,33905,0
000000360137.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,7.6008,9.6287,34196,0
000000360137.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.6008,9.7219,34528,0
000000360137.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,7.6008,9.1093,33603,0
000000360137.png,4.0000,resize_0.25,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,7.6008,10.3843,34334,0
000000360137.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.6008,10.8158,35858,0
000000360137.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000010000000000000000000000,0.406250,0,7.6008,6.0304,14015,0
000000397681.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111110101,0.937500,0,7.9177,7.9177,35781,0
000000397681.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.9177,9.9546,35166,0
000000397681.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.9177,10.1045,35391,0
000000397681.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.9177,10.2389,35600,0
000000397681.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.9177,9.5079,34700,0
000000397681.png,4.0000,resize_0.25,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,7.9177,10.7174,35570,0
000000397681.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.9177,11.1380,37371,0
000000397681.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.000000,0,7.9177,5.7884,0,1
000000400573.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,8.2810,8.2810,35101,0
000000400573.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.2810,10.7769,35153,0
000000400573.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.2810,10.9758,35413,0
000000400573.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.2810,11.1591,35900,0
000000400573.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.2810,10.3162,33906,0
000000400573.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.2810,11.9967,35734,0
000000400573.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.2810,12.6182,36041,0
000000400573.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000010000,0.468750,0,8.2810,5.9042,62395,0
000000401250.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,8.7088,8.7088,34531,0
000000401250.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.7088,11.5565,34372,0
000000401250.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.7088,11.8136,34809,0
000000401250.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.7088,12.0191,34579,0
000000401250.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.7088,11.0251,33479,0
000000401250.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.7088,13.1052,33996,0
000000401250.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,8.7088,13.9213,34741,0
000000401250.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,8.7088,7.3768,2092,0
000000426372.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,7.6254,7.6254,34984,0
000000426372.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,7.6254,9.5140,33983,0
000000426372.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.6254,9.6626,34320,0
000000426372.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.6254,9.7714,35150,0
000000426372.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,7.6254,9.1128,33616,0
000000426372.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.6254,10.2621,34724,0
000000426372.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.6254,10.6635,35984,0
000000426372.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000010000,0.468750,0,7.6254,5.0512,5855,0
000000437351.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,7.5648,7.5648,35290,0
000000437351.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,7.5648,9.3213,35370,0
000000437351.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.5648,9.4460,35016,0
000000437351.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.5648,9.5835,35978,0
000000437351.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,7.5648,8.9220,34926,0
000000437351.png,4.0000,resize_0.25,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,7.5648,10.0509,35793,0
000000437351.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,7.5648,10.4283,36440,0
000000437351.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,7.5648,4.8714,319,0
000000477805.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111111101,0.968750,0,7.1319,7.1319,35239,0
000000477805.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.1319,8.4739,34029,0
000000477805.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.1319,8.5462,34162,0
000000477805.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.1319,8.6418,33860,0
000000477805.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,7.1319,8.1179,33930,0
000000477805.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.1319,9.0621,34394,0
000000477805.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.1319,9.3323,35020,0
000000477805.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000010000,0.468750,0,7.1319,4.3665,49832,0
000000508730.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111110101,0.937500,0,8.2627,8.2627,35332,0
000000508730.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.2627,10.6875,34583,0
000000508730.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.2627,10.8917,35387,0
000000508730.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,8.2627,11.0678,35696,0
000000508730.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,8.2627,10.2639,34417,0
000000508730.png,4.0000,resize_0.25,01000110001000101101011111111101,01100110000000101101011111011101,0.906250,0,8.2627,11.9270,35773,0
000000508730.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,8.2627,12.5263,35496,0
000000508730.png,4.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000010000,0.468750,0,8.2627,5.8431,10921,0
000000517056.png,4.0000,none,01000110001000101101011111111101,01000110000000101101011111110101,0.937500,0,7.6362,7.6362,35715,0
000000517056.png,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.6362,9.6112,35229,0
000000517056.png,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.6362,9.7787,35080,0
000000517056.png,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,7.6362,9.8867,35368,0
000000517056.png,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,7.6362,9.2358,34719,0
000000517056.png,4.0000,resize_0.25,01000110001000101101011111111101,01100100000000101101011111011101,0.875000,0,7.6362,10.4614,35364,0
000000517056.png,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,7.6362,10.8810,35541,0
