image,scheme,scaling_w,area_percent,block_count,coding,attack,payload,decoded_payload,payload_accuracy,payload_success,full_message,predicted_full_message,full_bit_accuracy,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000341681.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_center_50,1001001011,0000000000,0.500000,0,11100000011100000011100011111110,00000000000000000000000000000000,0.500000,11.7204,11.9450,14795,0
000000341681.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q30,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,11100000011100000011100011111110,1.000000,11.7204,14.8295,21007,0
000000341681.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q20,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000011100000011000001111110,0.906250,11.7204,15.1032,20624,0
000000341681.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000011100000111000001111110,0.875000,11.7204,16.8283,21032,0
000000358427.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,none,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000011100000011100001111110,0.937500,12.1893,12.1893,20368,0
000000358427.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,11100000011100000011100011111110,00000000000000100000000000000000,0.468750,12.1893,10.7473,16212,0
000000358427.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_center_50,1001001011,0000000000,0.500000,0,11100000011100000011100011111110,00000000000000000000000000000000,0.500000,12.1893,11.0444,15258,0
000000358427.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q30,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,11100000011100000011100011111110,1.000000,12.1893,15.0347,20612,0
000000358427.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q20,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000011100000011100001111110,0.937500,12.1893,15.2995,20727,0
000000358427.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000010100000011100001101110,0.875000,12.1893,16.8839,20819,0
000000360137.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,none,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000011100000011000001111110,0.906250,13.0388,13.0388,20224,0
000000360137.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,11100000011100000011100011111110,10000100010000100010000010001000,0.593750,13.0388,8.2113,12527,0
000000360137.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_center_50,1001001011,0000001000,0.600000,0,11100000011100000011100011111110,00000100000000100011000000001000,0.531250,13.0388,11.3430,15024,0
000000360137.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q30,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000011100000011100001111110,0.937500,13.0388,14.7846,20474,0
000000360137.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q20,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000011100000011000001111110,0.906250,13.0388,14.9246,20597,0
000000360137.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000011100000011100001111110,0.937500,13.0388,15.5957,20904,0
000000397681.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,none,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,11100000011100000011100011111110,1.000000,12.4097,12.4097,20491,0
000000397681.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_bottom_right_50,1001001011,0001000000,0.600000,0,11100000011100000011100011111110,10000000011000000000000000000001,0.562500,12.4097,8.5222,5922,0
000000397681.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_center_50,1001001011,0000000000,0.500000,0,11100000011100000011100011111110,00000000010000000000000000000000,0.531250,12.4097,7.9670,10889,0
000000397681.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q30,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,11100000011100000011100011111110,1.000000,12.4097,14.4085,25808,0
000000397681.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q20,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000010100000011000001111110,0.875000,12.4097,14.5907,22092,0
000000397681.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000011100000011100001110110,0.906250,12.4097,14.5872,23139,0
000000400573.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,none,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,11100000010100000011000011111110,0.937500,12.2439,12.2439,20285,0
000000400573.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_bottom_right_50,1001001011,0000001000,0.600000,0,11100000011100000011100011111110,00000100000000100011000010000000,0.531250,12.2439,8.5462,16584,0
000000400573.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_center_50,1001001011,0000000000,0.500000,0,11100000011100000011100011111110,00000000000000000000000000000000,0.500000,12.2439,10.3315,14373,0
000000400573.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q30,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,11100000011100000011000011111110,0.968750,12.2439,14.9901,20578,0
000000400573.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q20,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000011100000011000001101110,0.875000,12.2439,15.2566,20953,0
000000400573.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000001100000011100001101110,0.875000,12.2439,16.6315,21509,0
000000401250.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,none,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,11100000010100000011000011111110,0.937500,11.7909,11.7909,20142,0
000000401250.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,11100000011100000011100011111110,00000000000000000000000000000000,0.500000,11.7909,11.3147,8053,0
000000401250.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_center_50,1001001011,0000000000,0.500000,0,11100000011100000011100011111110,00100000000000000000000000000000,0.531250,11.7909,12.4621,9015,0
000000401250.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q30,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,11100000011100000011000011111110,0.968750,11.7909,14.9044,20573,0
000000401250.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q20,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000011100000011000001111110,0.906250,11.7909,15.1763,20959,0
000000401250.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000010100000011000001111110,0.875000,11.7909,17.0087,21010,0
000000426372.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,none,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,11100000010100000011000011111110,0.937500,12.4589,12.4589,20494,0
000000426372.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_bottom_right_50,1001001011,1100001000,0.600000,0,11100000011100000011100011111110,10110100110000110011100010010010,0.625000,12.4589,6.9830,19696,0
000000426372.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_center_50,1001001011,0000000000,0.500000,0,11100000011100000011100011111110,00000000000000100001000000000000,0.500000,12.4589,5.6104,15575,0
000000426372.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q30,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000011100000011100001111110,0.937500,12.4589,14.9065,23646,0
000000426372.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q20,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000011100000011100001111110,0.937500,12.4589,15.1341,21548,0
000000426372.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000010100000011000001101110,0.843750,12.4589,15.7385,21219,0
000000437351.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,none,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,11100000010100000011000011111110,0.937500,12.9380,12.9380,20906,0
000000437351.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,11100000011100000011100011111110,00000000000000100001000000000000,0.500000,12.9380,8.4264,5847,0
000000437351.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_center_50,1001001011,0000000000,0.500000,0,11100000011100000011100011111110,00000000000000000000000000000000,0.500000,12.9380,7.9230,15019,0
000000437351.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q30,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,11100000011100000011100011101110,0.968750,12.9380,14.8247,21095,0
000000437351.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q20,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000010100000011000001111110,0.875000,12.9380,14.9807,20825,0
000000437351.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,11100000010100000011100011111110,0.968750,12.9380,15.5460,21310,0
000000477805.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,none,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,11100000010100000011000011111110,0.937500,13.3614,13.3614,21107,0
000000477805.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_bottom_right_50,1001001011,1100111001,0.500000,0,11100000011100000011100011111110,10110100110001111011100010011010,0.593750,13.3614,13.2219,19652,0
000000477805.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_center_50,1001001011,1000001001,0.800000,0,11100000011100000011100011111110,10100100000000101011100010011000,0.656250,13.3614,14.1619,15234,0
000000477805.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q30,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000011100000011100001111110,0.937500,13.3614,14.8521,21068,0
000000477805.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q20,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000011100000011000001101110,0.875000,13.3614,15.0235,21142,0
000000477805.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000010100000011101001101110,0.843750,13.3614,15.6275,21234,0
000000508730.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,none,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000010100000011100001111110,0.906250,12.2633,12.2633,20430,0
000000508730.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,11100000011100000011100011111110,00000000000000000000000010000000,0.531250,12.2633,8.8599,11077,0
000000508730.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_center_50,1001001011,0000000000,0.500000,0,11100000011100000011100011111110,00000000000000000000000000000000,0.500000,12.2633,10.4082,13851,0
000000508730.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q30,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000011100000011100001111110,0.937500,12.2633,14.9444,21125,0
000000508730.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q20,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000011100000011000001101110,0.875000,12.2633,15.1507,21870,0
000000508730.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,resize_0.25_jpeg_q50,1001001011,1000001011,0.900000,0,11100000011100000011100011111110,10100000000100000011100001111110,0.875000,12.2633,16.5828,21913,0
000000517056.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,none,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,11100000010100000011000011111110,0.937500,12.8821,12.8821,20469,0
000000517056.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,11100000011100000011100011111110,00000000000000000000000000000000,0.500000,12.8821,5.9722,17846,0
000000517056.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_center_50,1001001011,0000001001,0.700000,0,11100000011100000011100011111110,10000100000000100011000010011000,0.625000,12.8821,6.9630,15646,0
000000517056.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q30,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000011100000011100001111110,0.937500,12.8821,14.9504,20972,0
000000517056.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q20,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000010100000011000001101110,0.843750,12.8821,15.1140,20911,0
000000517056.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,resize_0.25_jpeg_q50,1001001011,1000001011,0.900000,0,11100000011100000011100011111110,10100000000100000011000001111110,0.843750,12.8821,15.7937,20739,0
000000517687.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,none,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,11100000010100000011000011111110,0.937500,12.7582,12.7582,20303,0
000000517687.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,11100000011100000011100011111110,00000000000000100000000010000000,0.500000,12.7582,8.5684,18438,0
000000517687.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_center_50,1001001011,0000000000,0.500000,0,11100000011100000011100011111110,00000100000000100001000000010000,0.500000,12.7582,8.6142,14706,0
000000517687.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q30,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,11100000011100000011000011111110,0.968750,12.7582,14.8044,20836,0
000000517687.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q20,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000011100000011000001111110,0.906250,12.7582,14.9650,22633,0
000000517687.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000010100000011000001111110,0.875000,12.7582,14.6653,21181,0
000000523957.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,none,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,11100000010100000011100011111110,0.968750,12.3862,12.3862,20431,0
000000523957.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,11100000011100000011100011111110,00000000000000100000000000000000,0.468750,12.3862,7.5985,12966,0
000000523957.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_center_50,1001001011,0000000000,0.500000,0,11100000011100000011100011111110,00000000000000000000000000000000,0.500000,12.3862,9.5061,15567,0
000000523957.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q30,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,11100000011100000011100011101110,0.968750,12.3862,14.9444,20780,0
000000523957.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q20,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000011100000011100001111110,0.937500,12.3862,15.1227,20991,0
000000523957.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000010100000011100001101110,0.875000,12.3862,16.1062,20959,0
000000533145.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,none,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,11100000011100000011100011111110,1.000000,12.9088,12.9088,21656,0
000000533145.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,11100000011100000011100011111110,00100000010000000000000000000000,0.562500,12.9088,7.9736,4691,0
000000533145.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,crop_center_50,1001001011,0000000000,0.500000,0,11100000011100000011100011111110,00000000000000000001000000000000,0.531250,12.9088,10.9491,12070,0
000000533145.png,distributed_q30_5block,2.5000,30,5,rep3_adjacent10,jpeg_q30,1001001011,1001001011,1.000000,1,11100000011100000011100011111110,10100000011100000011100001111110,0.937500,12.9088,15.1408,21403,0
