image,scheme,tamper,localizer,message,predicted,bit_accuracy,mask_pixels,tamper_coverage,global_precision,global_recall,global_f1,global_iou,covered_precision,covered_recall,covered_f1,covered_iou,psnr_watermarked,psnr_tampered
000000508730.png,distributed_q50_5block,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26718,0.542664,0.986751,0.331848,0.496665,0.330376,0.986751,0.611517,0.755086,0.606537,10.0817,7.7204
000000508730.png,distributed_q50_5block,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26718,0.555603,0.988147,0.488464,0.653759,0.485619,0.988147,0.879161,0.930473,0.869986,10.0817,7.7204
000000517056.png,single_center_50pct,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,18379,1.000000,0.994410,0.988037,0.991213,0.982580,0.994410,0.988037,0.991213,0.982580,10.3028,13.1668
000000517056.png,single_center_50pct,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,18379,1.000000,0.987194,0.988037,0.987615,0.975533,0.987194,0.988037,0.987615,0.975533,10.3028,13.1668
000000517056.png,single_center_50pct,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,18379,1.000000,0.980563,0.994568,0.987515,0.975340,0.980563,0.994568,0.987515,0.975340,10.3028,13.1668
000000517056.png,single_center_50pct,remove_center_40,expected_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,9498,1.000000,0.998306,0.965821,0.981794,0.964241,0.998306,0.965821,0.981794,0.964241,10.3028,17.1878
000000517056.png,single_center_50pct,remove_center_40,clean_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,9498,1.000000,0.997481,0.965821,0.981395,0.963471,0.997481,0.965821,0.981395,0.963471,10.3028,17.1878
000000517056.png,single_center_50pct,remove_center_40,prob_drop,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,9498,1.000000,0.993948,0.982472,0.988176,0.976630,0.993948,0.982472,0.988176,0.976630,10.3028,17.1878
000000517056.png,single_center_50pct,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25871,0.505432,0.989354,0.504822,0.668525,0.502094,0.989354,0.998792,0.994050,0.988172,10.3028,11.5879
000000517056.png,single_center_50pct,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25871,0.532288,0.970585,0.531677,0.687014,0.523246,0.970585,0.998853,0.984516,0.969505,10.3028,11.5879
000000517056.png,single_center_50pct,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25871,0.538818,0.961312,0.538391,0.690219,0.526973,0.961312,0.999207,0.979893,0.960579,10.3028,11.5879
000000517056.png,single_center_50pct,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25708,0.505432,0.995544,0.504517,0.669664,0.503380,0.995544,0.998189,0.996864,0.993748,10.3028,11.5602
000000517056.png,single_center_50pct,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25708,0.539673,0.971281,0.538757,0.693074,0.530309,0.971281,0.998304,0.984606,0.969680,10.3028,11.5602
000000517056.png,single_center_50pct,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25708,0.543030,0.946657,0.542664,0.689866,0.526562,0.946657,0.999326,0.972278,0.946052,10.3028,11.5602
000000517056.png,single_center_50pct,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,34554,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.3028,9.9872
000000517056.png,single_center_50pct,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,34554,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.3028,9.9872
000000517056.png,single_center_50pct,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,34554,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.3028,9.9872
000000517056.png,distributed_q30_5block,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16136,0.234619,0.993282,0.234619,0.379579,0.234247,0.993282,1.000000,0.996629,0.993282,12.8575,13.7489
000000517056.png,distributed_q30_5block,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16136,0.243469,0.982270,0.243469,0.390217,0.242404,0.982270,1.000000,0.991055,0.982270,12.8575,13.7489
000000517056.png,distributed_q30_5block,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16136,0.246277,0.985348,0.246277,0.394062,0.245378,0.985348,1.000000,0.992619,0.985348,12.8575,13.7489
000000517056.png,distributed_q30_5block,remove_center_40,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15192,0.185490,0.979912,0.178441,0.301905,0.177790,0.979912,0.961997,0.970871,0.943392,12.8575,14.0543
000000517056.png,distributed_q30_5block,remove_center_40,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15192,0.193073,0.970934,0.185833,0.311958,0.184805,0.970934,0.962502,0.966699,0.935546,12.8575,14.0543
000000517056.png,distributed_q30_5block,remove_center_40,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15192,0.195969,0.962040,0.191206,0.319008,0.189774,0.962040,0.975695,0.968819,0.939524,12.8575,14.0543
000000517056.png,distributed_q30_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14840,0.300903,0.982032,0.300232,0.459870,0.298592,0.982032,0.997769,0.989838,0.979880,12.8575,14.0657
000000517056.png,distributed_q30_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14840,0.312683,0.967632,0.312012,0.471869,0.308789,0.967632,0.997853,0.982510,0.965621,12.8575,14.0657
000000517056.png,distributed_q30_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14840,0.315674,0.960759,0.315308,0.474794,0.311299,0.960759,0.998840,0.979429,0.959688,12.8575,14.0657
000000517056.png,distributed_q30_5block,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14866,0.300903,0.982396,0.299744,0.459336,0.298142,0.982396,0.996146,0.989223,0.978677,12.8575,14.1854
000000517056.png,distributed_q30_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14866,0.314575,0.969234,0.313416,0.473664,0.310328,0.969234,0.996314,0.982587,0.965770,12.8575,14.1854
000000517056.png,distributed_q30_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14866,0.316345,0.966934,0.315918,0.476238,0.312542,0.966934,0.998649,0.982536,0.965672,12.8575,14.1854
000000517056.png,distributed_q30_5block,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16128,0.234619,0.993282,0.234619,0.379579,0.234247,0.993282,1.000000,0.996629,0.993282,12.8575,10.2574
000000517056.png,distributed_q30_5block,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16128,0.243469,0.981787,0.243469,0.390179,0.242375,0.981787,1.000000,0.990809,0.981787,12.8575,10.2574
000000517056.png,distributed_q30_5block,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16128,0.246277,0.985089,0.245972,0.393650,0.245059,0.985089,0.998761,0.991877,0.983887,12.8575,10.2574
000000517056.png,distributed_q50_5block,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25486,0.461182,0.983162,0.456177,0.623196,0.452641,0.983162,0.989148,0.986145,0.972670,10.5743,11.7073
000000517056.png,distributed_q50_5block,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25486,0.541870,0.975924,0.536865,0.692680,0.529848,0.975924,0.990764,0.983287,0.967125,10.5743,11.7073
000000517056.png,distributed_q50_5block,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25486,0.553711,0.962955,0.550537,0.700555,0.539119,0.962955,0.994268,0.978361,0.957639,10.5743,11.7073
000000517056.png,distributed_q50_5block,remove_center_40,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,22145,0.420058,0.994675,0.405731,0.576362,0.404852,0.994675,0.965893,0.980072,0.960924,10.5743,12.3960
000000517056.png,distributed_q50_5block,remove_center_40,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,22145,0.476718,0.988430,0.462239,0.629903,0.459751,0.988430,0.969627,0.978938,0.958745,10.5743,12.3960
000000517056.png,distributed_q50_5block,remove_center_40,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,22145,0.486054,0.976051,0.476757,0.640606,0.471244,0.976051,0.980872,0.978455,0.957820,10.5743,12.3960
000000517056.png,distributed_q50_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25323,0.498108,0.993418,0.497437,0.662925,0.495802,0.993418,0.998652,0.996028,0.992088,10.5743,11.8381
000000517056.png,distributed_q50_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25323,0.528503,0.949703,0.527832,0.678540,0.513478,0.949703,0.998730,0.973599,0.948558,10.5743,11.8381
000000517056.png,distributed_q50_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25323,0.535706,0.929525,0.535339,0.679395,0.514458,0.929525,0.999316,0.963158,0.928935,10.5743,11.8381
000000517056.png,distributed_q50_5block,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25300,0.498108,0.993781,0.497437,0.663005,0.495893,0.993781,0.998652,0.996210,0.992450,10.5743,11.8731
000000517056.png,distributed_q50_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25300,0.536682,0.965585,0.536011,0.689352,0.525963,0.965585,0.998749,0.981887,0.964419,10.5743,11.8731
000000517056.png,distributed_q50_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25300,0.542786,0.951601,0.542419,0.690976,0.527857,0.951601,0.999325,0.974879,0.950990,10.5743,11.8731
000000517056.png,distributed_q50_5block,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,34708,0.461182,1.000000,0.027344,0.053232,0.027344,1.000000,0.059291,0.111944,0.059291,10.5743,9.2241
000000517056.png,distributed_q50_5block,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,34708,0.541870,0.936200,0.041199,0.078924,0.041083,0.936200,0.076031,0.140640,0.075639,10.5743,9.2241
000000517056.png,distributed_q50_5block,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,34708,0.553711,0.988407,0.343445,0.509761,0.342067,0.988407,0.620260,0.762207,0.615780,10.5743,9.2241
000000517687.png,single_center_50pct,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,18496,1.000000,0.997114,0.991150,0.994123,0.988315,0.997114,0.991150,0.994123,0.988315,10.3430,13.2851
000000517687.png,single_center_50pct,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,18496,1.000000,0.989097,0.991150,0.990122,0.980438,0.989097,0.991150,0.990122,0.980438,10.3430,13.2851
000000517687.png,single_center_50pct,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,18496,1.000000,0.979209,0.997498,0.988268,0.976810,0.979209,0.997498,0.988268,0.976810,10.3430,13.2851
000000517687.png,single_center_50pct,remove_center_40,expected_missing,00100010111111010000001000111101,01100010011111010000001000111101,0.937500,9503,1.000000,0.999608,0.971955,0.985587,0.971585,0.999608,0.971955,0.985587,0.971585,10.3430,17.1495
000000517687.png,single_center_50pct,remove_center_40,clean_missing,00100010111111010000001000111101,01100010011111010000001000111101,0.937500,9503,1.000000,0.997575,0.971955,0.984598,0.969665,0.997575,0.971955,0.984598,0.969665,10.3430,17.1495
000000517687.png,single_center_50pct,remove_center_40,prob_drop,00100010111111010000001000111101,01100010011111010000001000111101,0.937500,9503,1.000000,0.994578,0.985559,0.990047,0.980292,0.994578,0.985559,0.990047,0.980292,10.3430,17.1495
000000517687.png,single_center_50pct,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26018,0.505432,0.989117,0.504822,0.668471,0.502033,0.989117,0.998792,0.993931,0.987936,10.3430,11.6048
000000517687.png,single_center_50pct,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26018,0.540161,0.970256,0.539551,0.693469,0.530772,0.970256,0.998870,0.984354,0.969192,10.3430,11.6048
000000517687.png,single_center_50pct,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26018,0.542725,0.959508,0.542358,0.693000,0.530223,0.959508,0.999325,0.979011,0.958886,10.3430,11.6048
000000517687.png,single_center_50pct,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,26080,0.505432,0.998186,0.503906,0.669722,0.503445,0.998186,0.996981,0.997583,0.995178,10.3430,11.6015
000000517687.png,single_center_50pct,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,26080,0.536621,0.975520,0.535095,0.691104,0.528005,0.975520,0.997157,0.986219,0.972814,10.3430,11.6015
000000517687.png,single_center_50pct,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,26080,0.540222,0.965924,0.539795,0.692560,0.529708,0.965924,0.999209,0.982284,0.965186,10.3430,11.6015
000000517687.png,single_center_50pct,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,34722,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.3430,10.6400
000000517687.png,single_center_50pct,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,34722,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.3430,10.6400
000000517687.png,single_center_50pct,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,34722,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.3430,10.6400
000000517687.png,distributed_q30_5block,remove_center_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,16134,0.234619,0.996113,0.234619,0.379785,0.234405,0.996113,1.000000,0.998052,0.996113,12.7473,13.6971
